 nT
YEAR DOY HR  1    2     3     4     5        6     7     8     9  10   11   12 
2025 160  7 51  10.4   2.4  -6.3   4.2  194844.  10.2  485.  5.05 30   -12  114
2025 160  8 51  10.4   1.9  -6.0   3.9  189227.   9.6  484.  4.73 30   -10  236
2025 160  9 51   9.3   5.1   2.5   5.5  182631.   9.9  479.  4.49 23   -11  153
2025 160 10 51   8.8   3.9  -2.5   2.5  185059.   8.9  488.  4.04 23    -9   90
2025 160 11 51   8.1   6.1  -1.1   0.3  221636.   7.3  499.  3.55 23    -8   99
2025 160 12 51   7.7   3.8  -3.5   3.0  212882.   7.8  501.  3.79 23    -5  140
2025 160 13 51   8.2   4.1  -1.8   5.9  165807.   9.2  478.  4.02 23    -5  111
2025 160 14 51   7.4   4.5  -4.3   1.8  175417.  10.2  476.  4.60 23    -1   61
2025 160 15 51   6.2   2.8  -0.8  -2.8  200766.  10.7  491.  5.13 27    -2  151
2025 160 16 51   6.7   3.9  -3.2  -0.7  180210.   9.1  485.  4.28 27    -3  313
2025 160 17 51   6.9   2.1  -6.3   0.3  167431.   8.4  486.  3.86 27    -5  420
2025 160 18 51   6.5   3.8  -4.8  -1.0  140609.   8.0  477.  3.48 23    -5  326
2025 160 19 51   5.9   4.2  -3.4   1.5  122684.   6.9  470.  3.04 23    -7  217
2025 160 20 51   4.5   0.1  -2.6  -1.1  109919.   5.6  480.  2.65 23    -5  364
2025 160 21 51   4.2   3.1  -2.3  -0.1   98821.   5.4  470.  2.44 27    -8  193
2025 160 22 51   4.4   0.3  -1.0  -2.0   82456.   5.2  475.  2.39 27    -8  170
2025 160 23 51   5.0  -0.2  -0.7  -4.2   93983.   5.5  469.  2.55 27    -7  437
2025 161  0 51   5.5   2.1  -3.4  -2.3   88338.   6.6  461.  2.87 27   -11  497
2025 161  1 51   5.0   1.8  -2.9   0.1   90412.   6.2  458.  2.71 27   -13  325
2025 161  2 51   3.7   0.6  -0.9  -1.2   89255.   6.0  454.  2.50 27    -9  115
2025 161  3 51   3.7   2.7  -1.4   0.9   85244.   5.4  440.  2.15 13    -7   98
2025 161  4 51   4.7   3.2  -3.1   0.8   63958.   4.7  436.  1.79 13    -5   92
2025 161  5 51   4.6  -1.9  -1.5  -3.4   71899.   5.1  463.  2.19 13    -4  334
2025 161  6 51   4.1  -0.7  -0.2  -3.0   87477.   5.4  449.  2.23 20    -8  562
2025 161  7 51   4.1   2.3  -2.2  -0.9   86794.   5.5  433.  2.09 20   -10  467
2025 161  8 51   4.6   3.0  -3.0   0.1   80847.   5.3  424.  1.93 20   -10  254
2025 161  9 51   4.3   1.0  -3.6   0.3   82850.   5.1  439.  1.96 17    -7  249
2025 161 10 51   4.2   1.1  -3.3   0.2   81128.   5.2  437.  1.98 17    -6  147
2025 161 11 51   4.8   2.5  -3.5   1.6   62618.   4.6  429.  1.66 17    -8  200
2025 161 12 51   4.6   2.6  -3.2   0.3   75540.   4.9  428.  1.82 17    -7  128
2025 161 13 51   4.3   3.1  -1.1   1.6   81866.   4.9  423.  1.82 17    -8  117
2025 161 14 51   4.4   2.1  -0.9  -1.0   91120.   5.2  424.  1.92 17    -6   69
2025 161 15 51   4.6  -0.0  -3.8  -1.7   80938.   5.3  439.  2.05 17    -3  143
2025 161 16 51   4.8   0.4  -2.5  -2.4   81179.   5.4  435.  2.05 17    -4  337
2025 161 17 51   5.0  -0.3  -1.6  -2.9   80194.   5.4  436.  2.06 17    -4  409
2025 161 18 51   5.5   1.3  -4.5  -1.3   79389.   5.7  431.  2.11 20    -6  423
2025 161 19 51   6.7  -0.5  -5.6  -0.9   79302.   7.3  442.  2.81 20    -4  294
2025 161 20 51   6.6   0.3  -3.4  -3.2   85814.   7.3  443.  2.87 20    -5  363
2025 161 21 51   7.6   2.9  -6.0  -1.4   55231.   6.5  427.  2.26 27    -9  307
2025 161 22 51   7.6   1.9  -4.5  -3.5   61075.   6.0  429.  2.08 27   -11  387
2025 161 23 51   6.7   1.0  -3.8  -4.7  105840.   5.9  440.  2.19 27   -11  425
2025 162  0 51   5.9  -0.6  -4.1  -2.9  122864.   6.5  445.  2.47 33    -6  589
2025 162  1 51   5.7  -1.3  -3.6  -1.5  115648.   6.8  443.  2.56 33    -8  369
2025 162  2 51   5.3  -1.4  -3.3  -2.0  120448.   7.3  436.  2.68 33    -9  320
2025 162  3 51   5.3  -1.3  -3.0  -1.2  120642.   7.5  436.  2.73 27   -10  447
2025 162  4 51   5.3   1.7  -1.7  -2.9  120304.   7.5  426.  2.64 27    -7  327
2025 162  5 51   4.7  -0.1  -2.5  -0.5  121756.   7.4  430.  2.66 27    -7  283
2025 162  6 51   5.1  -2.1  -2.0   3.9  102703.   7.1  436.  2.59 13    -5   94
2025 162  7 51   4.2  -0.8  -2.0  -0.8  117613.   7.6  426.  2.69 13    -2   95
2025 162  8 51   4.5  -1.9  -2.0   1.7  109133.   7.6  433.  2.74 13    -4  126
2025 162  9 51   4.8  -3.7  -1.7   1.0  103409.   7.7  443.  2.88 13    -1  144
2025 162 10 51   5.0  -2.2  -3.2   2.2   98515.   7.6  433.  2.74 13     4   94
2025 162 11 51   4.9  -0.1  -3.5  -0.8  102482.   8.1  420.  2.74 13     5   84
2025 162 12 51   5.8   0.4  -3.9  -1.2   84857.   7.8  418.  2.59 23     3  310
2025 162 13 51   7.5   0.3  -7.2   1.2   83547.   5.2  422.  1.81 23    -6  296
2025 162 14 51   7.0   1.7  -6.0  -1.2   99733.   5.8  416.  1.98 23    -5  209
2025 162 15 51   6.4   0.7  -5.5  -1.2  126713.   6.3  423.  2.25 40    -4  174
2025 162 16 51   9.0   2.6  -3.9  -6.8  135255.   9.2  445.  3.54 40     2  401
2025 162 17 51  10.5   3.0  -5.4  -7.3  123777.   9.6  452.  3.79 40    -3  688
2025 162 18 51   8.5  -0.7  -5.1   2.2  182288.  11.6  468.  5.13 40   -10  792
2025 162 19 51   6.8   0.7  -3.2   1.5  197523.  12.4  467.  5.49 40    -3  257
2025 162 20 51   7.4   0.5  -4.5   2.1  179269.  11.9  467.  5.32 40     0  199
2025 162 21 51   8.6   2.0  -6.0  -5.2  130977.  10.9  471.  4.83 47    -6  376
2025 162 22 51   9.5   1.0  -5.9  -6.9   86397.  10.5  479.  4.76 47   -18  742
2025 162 23 51   9.2   0.6  -3.8  -7.8   69093.  11.1  475.  4.99 47   -29 1076
2025 163  0 51   9.7   2.6  -5.3  -7.3   47204.  10.2  464.  4.28 47   -42  964
2025 163  1 51   9.5   2.3  -7.8  -4.3   48307.  10.0  463.  4.17 47   -47  855
2025 163  2 51   9.1   0.6  -8.8  -1.0   38110.  11.0  469.  4.59 47   -41  674
2025 163  3 51   8.3  -0.6  -6.6  -1.5   78241.   8.2  471.  3.55 40   -41  436
2025 163  4 51   7.9  -0.5  -3.5  -5.6   85405.   8.4  469.  3.54 40   -40  580
2025 163  5 51   8.5  -4.6  -1.8  -6.1   63260.   9.2  480.  3.96 40   -44  651
2025 163  6 51   9.0  -2.8  -4.4  -3.6   50712.  10.4  467.  4.26 37   -43  768
2025 163  7 51  10.3   0.9  -9.9  -1.8   32678.   9.4  446.  3.51 37   -42  759
2025 163  8 51  10.4   0.5  -9.6  -3.4   41713.  10.6  439.  3.82 37   -35  627
2025 163  9 51   9.6  -1.6  -9.0  -1.0   28276.  17.4  428.  6.05 33   -27  402
2025 163 10 51   8.9  -5.8  -2.1   2.8   39519.  18.4  420.  5.94 33   -19  474
2025 163 11 51  10.7  -6.8   0.0   5.6   56053.  10.1  410.  3.22 33   -21  106
2025 163 12 51  10.3  -1.2  -9.9  -0.9   76701.  12.6  403.  3.88 37   -23  214
2025 163 13 51  10.7   1.7  -9.4  -4.1   69461.  12.0  408.  3.78 37   -31  409
2025 163 14 51  11.0  -0.1 -10.2  -2.9   56287.  11.2  408.  3.51 37   -28  643
2025 163 15 51  10.8   1.5  -9.9  -2.9   55066.  10.3  415.  3.29 27   -27  394
2025 163 16 51  11.3  -1.2  -9.9  -5.1   39435.  12.2  410.  3.81 27   -25  531
2025 163 17 51  12.2   0.6 -10.7  -5.7   40428.  10.3  421.  3.35 27   -31  548
2025 163 18 51  13.1   2.4 -12.1  -3.1   56129.   8.6  435.  3.07 53   -36  727
2025 163 19 51  14.3   4.5  -8.8  -9.2   70365.   8.6  437.  3.12 53   -37  799
2025 163 20 51  12.3   0.5  -8.6  -4.8   96945.  10.5  459.  4.21 53   -45  990
2025 163 21 51  12.4   5.8  -4.9  -9.5   53930.  11.2  466.  4.48 53   -45 1200
2025 163 22 51  12.7   6.8  -2.4 -10.3   30203.  13.1  455.  4.95 53   -65  939
2025 163 23 51  13.2   6.1  -4.9 -10.6   14497.  12.1  454.  4.45 53   -84  875
2025 164  0 51  13.2   5.1  -5.3 -10.9   13376.  13.9  450.  5.08 67   -75 1231
2025 164  1 51  14.1   5.1  -7.1 -11.0   12813.  11.0  441.  4.04 67   -78 1211
2025 164  2 51  14.5   3.6  -8.3 -11.1   19555.   7.5  433.  2.72 67   -87  784
2025 164  3 51  14.8   2.2  -9.9 -10.6   23764.   6.2  430.  2.24 53   -87  714
2025 164  4 51  15.3   0.7 -11.1 -10.3   15557.   8.1  416.  2.66 53   -85 1003
2025 164  5 51  15.6   0.5 -12.3  -9.4   23576.   9.2  410.  3.00 53   -87  758
2025 164  6 51  16.3   0.9 -11.1 -11.7   23272.   8.8  416.  2.99 50   -84  910
2025 164  7 51  15.9   3.6 -12.1  -7.9   37261.   7.4  422.  2.86 50   -92  779
2025 164  8 51  14.8   4.9  -9.1  -9.8   53481.   8.1  418.  3.23 50   -94  715
2025 164  9 51  14.5   3.4  -8.0 -10.5   73080.   9.4  435.  4.30 47   -87 1091
2025 164 10 51  14.3   5.2   4.0 -11.4   84545.   9.5  424.  3.83 47   -91 1077
2025 164 11 51  14.3   1.9  -3.9 -12.9   73512.  10.0  425.  3.84 47   -91  972
2025 164 12 51  14.1  -1.2  -8.9 -10.2   78938.  10.5  428.  3.97 60   -92 1030
2025 164 13 51  13.3   2.7  -9.5  -7.5  102071.  10.2  420.  3.64 60   -93 1128
2025 164 14 51  12.8   8.2  -5.1  -7.2  125072.  11.9  397.  3.87 60   -92 1088
2025 164 15 51  13.1   7.9  -3.7  -9.2  106061.  10.7  394.  3.30 53   -95  980
2025 164 16 51  12.4   7.7   0.4  -9.3  100412.  10.6  402.  3.34 53   -99 1053
2025 164 17 51  12.6   8.2  -0.2  -9.4   79999.   9.0  407.  2.97 53   -99  827
2025 164 18 51  11.7   5.7  -4.2  -8.8   52313.  14.4  412.  4.72 60   -96 1019
2025 164 19 51  12.4   7.7  -1.1  -9.5   38520.  14.8  412.  4.92 60   -99  847
2025 164 20 51  10.8   5.2  -1.8  -8.9   81712.  18.3  417.  5.97 60  -101  676
2025 164 21 51  10.4   5.1  -3.8  -7.9  119488.  18.4  431.  6.26 60  -101  600
2025 164 22 51  10.1   4.5  -4.1  -7.6  116501.  19.3  437.  6.77 60   -91  746
2025 164 23 51  10.6   1.0   6.5  -5.0  124403.  16.6  422.  5.43 60   -82  602
2025 165  0 51  12.0  -1.5  11.0  -2.2  120654.  15.9  421.  5.25 47   -70  716
2025 165  1 51  12.8  -0.4  11.9  -0.1  103462.  20.9  437.  7.49 47   -55  434
2025 165  2 51  13.4  -0.3   9.8  -5.3  101641.  21.5  439.  8.33 47   -45  524
2025 165  3 51  14.5   1.4   7.4  -9.8  212883.  13.1  445.  5.48 53   -62  801
2025 165  4 51  14.8  -1.1  12.8   0.3  239277.  13.5  447.  6.11 53   -74  989
2025 165  5 51  15.0   0.1   4.0  11.8  260997.  14.1  446.  6.16 53   -65  417
2025 165  6 51  12.0  -3.6   8.2   2.0  258008.  11.3  450.  5.01 30   -55  218
2025 165  7 51  11.5  -4.2   8.8  -0.2  249889.  10.9  464.  4.73 30   -53  191
2025 165  8 51  12.0  -6.0   4.7   2.4  232971.  10.1  471.  4.42 30   -51  263
2025 165  9 51  10.1  -5.3   4.6   3.1  245472.  10.0  495.  5.07 27   -52  383
2025 165 10 51   8.8  -4.4   0.8   4.7  207669.   9.3  520.  5.01 27   -44  467
2025 165 11 51   8.4  -2.7   0.9   5.5  181780.   8.5  529.  4.69 27   -38  245
2025 165 12 51   8.1  -0.7   4.3  -2.6  183003.   7.3  540.  4.34 30   -31   88
2025 165 13 51   7.4  -4.1   3.2   3.4  168883.   6.6  522.  3.63 30   -33  204
2025 165 14 51   7.1  -6.7   1.9   0.4  203156.   5.9  501.  3.01 30   -36   94
2025 165 15 51   7.0  -6.7  -0.1  -0.9  156283.   6.2  504.  3.07 30   -37   92
2025 165 16 51   7.5  -4.6   3.1   1.0  129110.   5.7  516.  3.03 30   -39  163
2025 165 17 51   8.0  -6.1   4.2  -1.0  115983.   5.1  493.  2.44 30   -38  258
2025 165 18 51   8.0  -5.1   4.3  -1.7  108806.   5.6  500.  2.81 27   -40  359
2025 165 19 51   7.6  -5.1   3.7   0.2  129760.   6.3  493.  3.17 27   -39  394
2025 165 20 51   7.1  -3.4   5.0   1.4  134463.   6.9  503.  3.64 27   -28  335
2025 165 21 51   7.2  -4.9   3.8   0.5  124548.   7.2  496.  3.67 27   -23  282
2025 165 22 51   6.3  -2.6   1.4   1.6  136773.   7.6  502.  4.06 27   -21  215
2025 165 23 51   6.2  -2.9   0.7   4.4  136810.   7.3  494.  3.76 27   -17  316
2025 166  0 51   6.1  -2.1   2.4   3.7  150121.   6.3  502.  3.26 17   -16   72
2025 166  1 51   6.4  -2.8   2.8   3.8  175414.   5.2  503.  2.56 17   -17   54
2025 166  2 51   7.1  -3.6   3.2   3.9  166767.   5.0  526.  2.69 17   -14   78
2025 166  3 51   7.3  -1.6   3.4   5.1  168184.   5.5  546.  3.15 13   -10   78
2025 166  4 51   7.1  -0.5   5.7   2.4  156539.   5.1  552.  2.98 13    -8   75
2025 166  5 51   6.5  -3.6   3.9   0.2  153500.   4.7  526.  2.53 13    -6  106
2025 166  6 51   6.3  -3.2   1.0   3.1  165878.   4.8  529.  2.60 20    -8  124
2025 166  7 51   6.1  -4.6   0.7   2.6  169198.   4.5  515.  2.32 20   -11  140
2025 166  8 51   6.5  -3.4   4.1   2.3  149148.   4.7  521.  2.44 20   -13  176
2025 166  9 51   6.1  -5.1   2.2  -1.0  168393.   4.2  500.  2.02 23   -12  149
2025 166 10 51   6.3  -5.2   1.5  -2.1  142212.   4.1  496.  1.92 23   -13  503
2025 166 11 51   6.8  -6.2   0.3  -2.5  105343.   4.6  492.  2.04 23   -13  456
2025 166 12 51   7.2  -5.8   2.7  -2.5   95265.   4.3  486.  1.89 20   -20  552
2025 166 13 51   7.2  -5.2   4.3  -1.0   91500.   4.2  489.  1.89 20   -24  330
2025 166 14 51   7.1  -4.1   5.5  -0.5   91159.   4.2  490.  1.91 20   -19  250
2025 166 15 51   7.1  -3.5   3.6   2.1   95706.   3.9  490.  1.83 30   -17  250
2025 166 16 51   7.1  -4.3   3.2   0.8   95867.   3.9  480.  1.76 30   -16  246
2025 166 17 51   7.5  -6.2   2.6  -1.2   78269.   3.7  456.  1.47 30   -14  135
2025 166 18 51   7.3  -6.2  -0.2  -2.2   80146.   3.7  455.  1.46 27   -12  132
2025 166 19 51   7.5  -5.2   4.0  -1.1   76622.   3.5  468.  1.49 27   -13  271
2025 166 20 51   7.6  -3.7   1.7   5.9   77839.   4.0  479.  1.78 27   -17  445
2025 166 21 51   7.7  -5.5   2.6   3.9   69129.   3.8  458.  1.53 20   -12  186
2025 166 22 51   7.7  -6.4   3.2   0.6   65148.   3.7  445.  1.39 20   -10   94
2025 166 23 51   7.5  -3.2   0.3   5.7   81215.   3.8  462.  1.55 20    -8   73
2025 167  0 51   7.6  -5.5  -0.4   2.6   89484.   3.9  433.  1.41 17    -8   47
2025 167  1 51   7.7  -6.1   3.0  -2.0   97301.   3.6  420.  1.20 17    -9   80
2025 167  2 51   7.4  -2.7   5.5   1.4  118108.   4.4  459.  1.80 17    -5  135
2025 167  3 51   7.6  -5.9   2.8   1.2  110342.   3.9  424.  1.36 27    -5  260
2025 167  4 51   7.9  -5.0   5.3  -0.9  101311.   4.4  432.  1.57 27     0  181
2025 167  5 51   8.6  -2.6   3.7  -6.4  107971.   5.2  458.  2.10 27     2  376
2025 167  6 51   8.7  -4.6   5.2  -0.6  105269.   5.3  440.  1.99 37   -10  560
2025 167  7 51   8.8  -3.8   6.2   2.4  110502.   5.7  449.  2.23 37   -12  237
2025 167  8 51   9.2  -5.8   2.5   0.1  120607.   6.2  429.  2.23 37   -10  159
2025 167  9 51   9.0  -2.4   0.7   7.1  127211.   5.5  465.  2.31 20    -8  131
2025 167 10 51   9.5  -3.4   7.9   2.9  118718.   4.9  463.  1.95 20    -6   96
2025 167 11 51   9.4  -5.8   6.2  -1.3   98226.   4.2  454.  1.61 20    -3  157
2025 167 12 51   9.3  -5.6   6.2  -2.6  143873.   3.9  467.  1.59 20    -1  401
2025 167 13 51   8.9  -5.7   5.9  -1.0  201275.   3.9  470.  1.62 20    -3  263
2025 167 14 51   8.9  -3.9   7.4   0.3  220503.   3.9  489.  1.75 20    -4  237
2025 167 15 51   8.5  -4.2   4.8   3.7  217690.   4.3  481.  1.88 17    -4  112
2025 167 16 51   8.0  -2.6   5.4   2.8  263814.   4.7  496.  2.22 17    -1  118
2025 167 17 51   8.1  -2.4   7.1  -0.4  231612.   4.6  497.  2.14 17     0  144
2025 167 18 51   8.5  -0.5   7.2   1.9  191263.   4.7  510.  2.28 23     0  301
2025 167 19 51   9.0  -4.3   5.8   2.5  178555.   5.2  471.  2.17 23    -1  229
2025 167 20 51   8.3  -4.3   1.5   6.1  188936.   5.0  469.  2.11 23     0  105
2025 167 21 51   7.7  -0.6   0.4   3.6  217843.   4.9  500.  2.32 17     2   48
2025 167 22 51   7.7  -2.1   0.8   5.4  185716.   4.3  490.  1.94 17     4   47
2025 167 23 51   7.9  -3.0  -0.1   3.1  213964.   4.8  479.  2.07 17     4   67
2025 168  0 51   8.7  -3.0   4.2   5.8  189347.   4.9  488.  2.19 17     3   58
2025 168  1 51   8.7  -3.7   6.4   2.9  159464.   4.7  479.  2.00 17     3   69
2025 168  2 51   8.6  -4.1   7.2  -0.6  132938.   4.7  471.  1.91 17    -1  110
2025 168  3 51   8.4  -5.2   5.9   0.4  128132.   4.7  461.  1.85 20    -3  196
2025 168  4 51   8.3  -4.8   5.4  -0.4  118234.   4.7  464.  1.89 20    -1  280
2025 168  5 51   8.1  -3.7   6.6   0.2  115052.   4.7  470.  1.93 20     1  276
2025 168  6 51   7.9  -2.6   6.8   0.9  108940.   5.0  477.  2.14 17     4  179
2025 168  7 51   8.0  -4.3   6.1  -0.2  101266.   4.8  457.  1.90 17     4  276
2025 168  8 51   7.8  -3.7   5.6   0.9  103818.   4.7  466.  1.92 17     3  156
2025 168  9 51   7.8  -3.1   5.8  -0.6  136222.   5.0  477.  2.18 13     1  170
2025 168 10 51   7.7  -3.5   6.2  -0.6  124586.   4.8  468.  2.03 13    -1  200
2025 168 11 51   7.2  -4.3   3.6   0.5  127594.   4.3  460.  1.74 13     0  162
2025 168 12 51   7.4  -6.5   1.8  -2.2  128385.   4.0  444.  1.50 23     1  103
2025 168 13 51   7.2  -4.3  -3.1  -3.8  143966.   4.4  477.  1.93 23     0  258
2025 168 14 51   7.2  -6.4  -0.7  -0.9  121341.   3.6  452.  1.39 23    -7  354
2025 168 15 51   7.4  -6.5   0.6  -2.7  142746.   3.7  450.  1.44 23   -13  344
2025 168 16 51   7.3  -5.9   0.8   1.3  134211.   3.6  450.  1.40 23    -9  240
2025 168 17 51   7.3  -2.9   5.3  -2.1  132881.   4.2  479.  1.84 23    -4  100
2025 168 18 51   7.3  -3.7   4.6  -2.8  123529.   4.1  473.  1.78 23    -3  236
2025 168 19 51   7.0  -3.6   4.7  -0.3  128435.   3.9  467.  1.65 23    -4  370
2025 168 20 51   7.1  -0.6   6.2   1.7  134921.   4.0  496.  1.88 23     0  263
2025 168 21 51   6.4  -4.1   0.3   2.1  135816.   4.0  459.  1.62 23     3  148
2025 168 22 51   6.4  -5.5   0.3  -1.5  140061.   4.0  454.  1.59 23     4  189
2025 168 23 51   6.2  -2.5   2.1  -2.4  142524.   4.2  487.  1.94 23     2  242
2025 169  0 51   6.4  -2.9   3.0  -3.4  126592.   3.9  481.  1.78 30    -7  567
2025 169  1 51   7.0  -2.9   4.1  -0.6   89597.   3.5  477.  1.53 30   -10  459
2025 169  2 51   7.0  -5.2   3.9   0.4   80389.   3.5  455.  1.39 30   -13  215
2025 169  3 51   6.7  -1.0   5.7  -0.0  112974.   4.0  494.  1.90 23    -9  116
2025 169  4 51   6.6  -3.6   4.3  -0.3   99587.   3.6  465.  1.52 23    -7  310
2025 169  5 51   6.7  -4.6   0.7  -2.4  103309.   3.6  458.  1.47 23    -3  292
2025 169  6 51   6.9  -5.2   3.2  -0.2   95795.   3.8  449.  1.46 20    -3  306
2025 169  7 51   6.7  -4.0   3.9   0.8  109142.   4.1  459.  1.64 20     1  119
2025 169  8 51   6.7  -3.2   4.7  -1.5  143526.   4.6  484.  2.12 20     5  194
2025 169  9 51   7.2  -3.9   3.3  -2.4  156954.   5.2  485.  2.39 27     7  414
2025 169 10 51   8.2  -3.6   5.9  -2.9  111257.   4.8  489.  2.23 27     8  448
2025 169 11 51   8.8  -6.0   3.5  -4.1  147654.   5.9  484.  2.67 27     4  676
2025 169 12 51   8.6  -5.4   5.9   0.5  138206.   5.7  480.  2.52 33    -4  573
2025 169 13 51   8.1  -6.1   0.4   4.0  162442.   5.5  476.  2.42 33    -6  230
2025 169 14 51   7.5  -4.2  -1.8   3.5  138268.   5.6  482.  2.46 33    -7  145
2025 169 15 51   7.4  -3.6   5.1   1.0  126956.   5.4  479.  2.30 23    -5  122
2025 169 16 51   7.4  -2.7   5.4  -1.1  140289.   5.3  487.  2.33 23    -6  168
2025 169 17 51   7.7  -2.3   4.9   1.7  130436.   5.3  490.  2.35 23    -7  318
2025 169 18 51   8.3  -2.6   7.2  -0.1  125292.   5.0  483.  2.15 27    -4  333
2025 169 19 51   9.0  -3.8   4.9   5.7  109390.   5.7  479.  2.38 27     1  168
2025 169 20 51   9.1  -1.2   3.8   2.3  161376.   4.4  503.  2.02 27     2  121
2025 169 21 51   7.6  -2.2   4.6   1.6  446076.   3.2  523.  1.61 33     1   96
2025 169 22 51   7.8   0.6   3.8  -4.9  430584.   3.0  552.  1.67 33     0  256
2025 169 23 51   8.0  -0.6   7.4   0.2  384234.   2.9  540.  1.51 33    -8  445
2025 170  0 51   7.5   1.1   6.6  -1.5  297962.   2.7  577.  1.64 23    -3  454
2025 170  1 51   7.3  -2.3   5.9   1.7  281872.   2.6  548.  1.42 23    -3  271
2025 170  2 51   7.4  -4.5   4.5   2.5  213867.   2.3  526.  1.17 23    -5   76
2025 170  3 51   7.6  -3.7   4.8   2.0  212427.   2.2  529.  1.13 17    -6   64
2025 170  4 51   7.0  -1.9   6.2  -1.9  299366.   2.5  529.  1.29 17    -6  163
2025 170  5 51   7.6  -4.7   5.0   0.2  203022.   2.2  508.  1.06 17    -7  247
2025 170  6 51   7.6  -5.3   3.6   3.7  162879.   2.1  515.  1.05 13    -5  122
2025 170  7 51   7.6  -3.5   5.9   0.3  177275.   1.9  531.  0.98 13     0   68
2025 170  8 51   7.8  -6.2   4.4   0.3  115181.   1.7  508.  0.81 13     0  122
2025 170  9 51   8.2  -6.7   4.0   1.7  105456.   1.8  503.  0.81 10    -2  105
2025 170 10 51   8.1  -6.5   3.8   2.6   96110.   1.8  500.  0.90 10     1   91
2025 170 11 51   8.2  -6.7   3.6   2.9   92717.   1.7  495.  0.83 10     3   65
2025 170 12 51   8.2  -6.9   3.4   2.8   89006.   1.7  480.  0.78 13     4   48
2025 170 13 51   8.2  -6.4   2.9   2.9   95668.   1.9  474.  0.90 13     0   46
2025 170 14 51   8.2  -6.7   3.3   2.4   76002.   2.3  452.  1.00 13     2   62
2025 170 15 51   8.3  -6.8   3.3   3.0   77277.   2.4  450.  1.06 17     1   44
2025 170 16 51   8.7  -4.6   6.2   1.6   89416.   2.8  480.  1.36 17     4   57
2025 170 17 51   8.8  -3.8   7.7   0.0  113360.   2.8  500.  1.40 17     4  158
2025 170 18 51   7.8  -0.1   2.2   0.3  177286.   3.4  535.  1.88 43     5  199
2025 170 19 51   7.1   0.9  -1.7  -5.4  233343.   3.5  543.  1.99 43     0  522
2025 170 20 51   6.9  -4.7  -0.9   0.8  192920.   2.9  486.  1.44 43   -10  648
2025 170 21 51   7.5  -6.1  -1.2   3.4  176520.   3.1  484.  1.44 30    -3  208
2025 170 22 51   8.2  -5.4   3.9   1.0  171335.   2.9  501.  1.40 30     3   89
2025 170 23 51   7.8  -4.7   5.1   1.4  217851.   3.3  503.  1.54 30     2  110
2025 171  0 51   8.1  -6.8  -1.7   3.4  237313.   4.0  502.  1.78 13     2  174
2025 171  1 51   8.2  -6.7   3.1   2.6  261565.   4.0  500.  1.76 13     1   61
2025 171  2 51   8.2  -5.5   4.6   3.1  250627.   3.5  508.  1.81 13     3   48
2025 171  3 51   9.1  -5.7   6.5   0.7  203049.   2.6  510.  1.23 20     1   71
2025 171  4 51   9.0  -4.9   6.9  -1.6  178905.   2.2  523.  1.12 20     1  156
2025 171  5 51   9.1  -5.2   7.0  -0.6  134431.   1.8  529.  0.94 20    -1  425
2025 171  6 51   8.8  -5.2   6.4   0.7  159707.   1.9  523.  0.97 27     3  208
2025 171  7 51   8.5  -2.3   6.5  -2.9  228065.   1.9  553.  1.08 27     7  163
2025 171  8 51   7.8  -3.1   5.0   0.4  239043.   2.2  558.  1.23 27     2  416
2025 171  9 51   7.7  -3.9   4.1   3.6  259911.   2.6  556.  1.42 23     3  155
2025 171 10 51   7.7  -4.8   1.7   5.0  268924.   2.6  548.  1.56 23     8   51
2025 171 11 51   7.4  -4.8   3.8   1.4  274078.   2.5  547.  1.50 23    10   60
2025 171 12 51   7.4  -3.2   5.2  -2.8  325277.   2.5  573.  1.64 23     7  256
2025 171 13 51   7.0  -5.0   3.5  -1.5  283902.   2.2  543.  1.14 23    -2  267
2025 171 14 51   6.9  -5.9   1.6   1.6  251313.   2.2  538.  1.27 23    -6  426
2025 171 15 51   6.9  -2.9   5.0  -1.0  277398.   2.3  570.  1.32 30    -4  225
2025 171 16 51   6.9  -2.1   5.0   0.8  271127.   2.0  576.  1.33 30    -2  233
2025 171 17 51   6.7  -4.1   4.3  -1.2  234344.   1.9  546.  1.08 30    -1  195
2025 171 18 51   6.8  -4.9   3.5  -0.2  231619.   2.0  540.  1.17 23    -2  338
