time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2026-06-26 07:43:00+00:00,18,2.8841496302334235e-08,5.729155816425191e-08,2.8450061861917675e-08,False,0.05-0.4nm
2026-06-26 07:43:00+00:00,18,1.564887725180597e-06,1.5926606238281238e-06,2.7772841804107884e-08,False,0.1-0.8nm
2026-06-26 07:44:00+00:00,18,2.507432839138346e-08,5.418315041083588e-08,2.910882024309558e-08,True,0.05-0.4nm
2026-06-26 07:44:00+00:00,18,1.5552815284536337e-06,1.5831250266273855e-06,2.784349639739503e-08,False,0.1-0.8nm
2026-06-26 07:45:00+00:00,18,2.415195510252488e-08,5.8896144849995835e-08,3.4744189747470955e-08,True,0.05-0.4nm
2026-06-26 07:45:00+00:00,18,1.5437852880495484e-06,1.573081476635707e-06,2.929627385128697e-08,False,0.1-0.8nm
2026-06-26 07:46:00+00:00,18,1.5236888657454983e-06,1.5504289194723242e-06,2.6740110570244724e-08,False,0.1-0.8nm
2026-06-26 07:46:00+00:00,18,2.1826698670679434e-08,5.6399613868052256e-08,3.457291697372966e-08,True,0.05-0.4nm
2026-06-26 07:47:00+00:00,18,2.3121661030245377e-08,5.3508454556094875e-08,3.03867935258495e-08,True,0.05-0.4nm
2026-06-26 07:47:00+00:00,18,1.5072681662786636e-06,1.533014369670127e-06,2.5746178522467744e-08,False,0.1-0.8nm
2026-06-26 07:48:00+00:00,18,2.561782075360952e-08,5.277479431242682e-08,2.7156975335174138e-08,True,0.05-0.4nm
2026-06-26 07:48:00+00:00,18,1.493792638029845e-06,1.5184965604930767e-06,2.470392423958856e-08,False,0.1-0.8nm
2026-06-26 07:49:00+00:00,18,2.2687315137659425e-08,5.2459672161830895e-08,2.977235702417147e-08,True,0.05-0.4nm
2026-06-26 07:49:00+00:00,18,1.4753546793144778e-06,1.5014210248409654e-06,2.6066283353998188e-08,False,0.1-0.8nm
2026-06-26 07:50:00+00:00,18,2.3921444380903267e-08,5.384772450156561e-08,2.992628012066234e-08,True,0.05-0.4nm
2026-06-26 07:50:00+00:00,18,1.4635693332820665e-06,1.4892304989189142e-06,2.5661121227926742e-08,False,0.1-0.8nm
2026-06-26 07:51:00+00:00,18,1.4455724794970592e-06,1.4708202797919512e-06,2.5247750556900428e-08,False,0.1-0.8nm
2026-06-26 07:51:00+00:00,18,2.263617915332361e-08,5.1746784635042786e-08,2.9110607258076016e-08,True,0.05-0.4nm
2026-06-26 07:52:00+00:00,18,2.1569226404949404e-08,5.130891977955798e-08,2.973969159825174e-08,True,0.05-0.4nm
2026-06-26 07:52:00+00:00,18,1.4292368177848402e-06,1.4549802926921984e-06,2.574337898408885e-08,False,0.1-0.8nm
2026-06-26 07:53:00+00:00,18,2.3204886900884958e-08,5.440280403945508e-08,3.119791713857012e-08,True,0.05-0.4nm
2026-06-26 07:53:00+00:00,18,1.420883450009569e-06,1.4467069604506833e-06,2.5823560179105698e-08,False,0.1-0.8nm
2026-06-26 07:54:00+00:00,18,2.0266186950834708e-08,5.0720220912126024e-08,3.0454035737648155e-08,True,0.05-0.4nm
2026-06-26 07:54:00+00:00,18,1.4064979723116267e-06,1.4324260746434447e-06,2.5928041935685542e-08,False,0.1-0.8nm
2026-06-26 07:55:00+00:00,18,2.1956518381216483e-08,5.07956379180996e-08,2.8839117760526278e-08,True,0.05-0.4nm
2026-06-26 07:55:00+00:00,18,1.3941960332886083e-06,1.4202312286215601e-06,2.60352610581549e-08,False,0.1-0.8nm
2026-06-26 07:56:00+00:00,18,1.3903412536819815e-06,1.4158287058307906e-06,2.54874432670249e-08,False,0.1-0.8nm
2026-06-26 07:56:00+00:00,18,2.0664332467390523e-08,4.8620481862826637e-08,2.7956151171792953e-08,True,0.05-0.4nm
2026-06-26 07:57:00+00:00,18,2.3321419462263293e-08,5.307683892397108e-08,2.9755421238064628e-08,True,0.05-0.4nm
2026-06-26 07:57:00+00:00,18,1.393416141581838e-06,1.4188658497005235e-06,2.5449635288055106e-08,False,0.1-0.8nm
2026-06-26 07:58:00+00:00,18,2.4053250058386766e-08,5.490228360827132e-08,3.084903354988455e-08,True,0.05-0.4nm
2026-06-26 07:58:00+00:00,18,1.4013306781635038e-06,1.4265474419516977e-06,2.521676023548025e-08,False,0.1-0.8nm
2026-06-26 07:59:00+00:00,18,2.439233348638936e-08,5.5833137224681195e-08,3.144080551464867e-08,True,0.05-0.4nm
2026-06-26 07:59:00+00:00,18,1.4046288470126456e-06,1.4303692523753853e-06,2.5740456877088036e-08,False,0.1-0.8nm
2026-06-26 08:00:00+00:00,18,2.546721944440833e-08,5.6726040753574125e-08,3.1258821309165796e-08,True,0.05-0.4nm
2026-06-26 08:00:00+00:00,18,1.3958201634522993e-06,1.4216504951036768e-06,2.5830324545950134e-08,False,0.1-0.8nm
2026-06-26 08:01:00+00:00,18,2.640579488399908e-08,5.549699366724781e-08,2.909119700689189e-08,True,0.05-0.4nm
2026-06-26 08:01:00+00:00,18,1.373667259940703e-06,1.399686880176887e-06,2.6019648657893413e-08,False,0.1-0.8nm
2026-06-26 08:02:00+00:00,18,2.365161222428469e-08,5.2861032884266024e-08,2.9209418883624494e-08,True,0.05-0.4nm
2026-06-26 08:02:00+00:00,18,1.3629241948365234e-06,1.3889796264265897e-06,2.6055388957502146e-08,False,0.1-0.8nm
2026-06-26 08:03:00+00:00,18,2.243341690189027e-08,5.215055054463846e-08,2.9717135419105034e-08,True,0.05-0.4nm
2026-06-26 08:03:00+00:00,18,1.3534023537431494e-06,1.3794324331684038e-06,2.6030065214399656e-08,False,0.1-0.8nm
2026-06-26 08:04:00+00:00,18,2.1844966724415826e-08,5.086349474936469e-08,2.9018528024948864e-08,True,0.05-0.4nm
2026-06-26 08:04:00+00:00,18,1.357162091153441e-06,1.3828580449626315e-06,2.569598933632733e-08,False,0.1-0.8nm
2026-06-26 08:05:00+00:00,18,1.3575782986663398e-06,1.384493430123257e-06,2.69151065879214e-08,False,0.1-0.8nm
2026-06-26 08:05:00+00:00,18,2.3980126329092855e-08,5.3894087415073955e-08,2.991396286233794e-08,True,0.05-0.4nm
2026-06-26 08:06:00+00:00,18,1.3494511676981347e-06,1.3763963124802103e-06,2.6945182085569286e-08,False,0.1-0.8nm
2026-06-26 08:06:00+00:00,18,2.1574221520381798e-08,5.193594532215684e-08,3.03617220254182e-08,True,0.05-0.4nm
2026-06-26 08:07:00+00:00,18,2.2456179138430343e-08,5.439068218038301e-08,3.193450126559583e-08,True,0.05-0.4nm
2026-06-26 08:07:00+00:00,18,1.339376240139245e-06,1.36703147290973e-06,2.765526829762166e-08,False,0.1-0.8nm
2026-06-26 08:08:00+00:00,18,2.0521149224350665e-08,5.300622873960492e-08,3.2485079515254256e-08,True,0.05-0.4nm
2026-06-26 08:08:00+00:00,18,1.3278817050377256e-06,1.356350253445271e-06,2.8468534196690598e-08,False,0.1-0.8nm
2026-06-26 08:09:00+00:00,18,2.1013912387957134e-08,5.203429864764075e-08,3.102038803604046e-08,True,0.05-0.4nm
2026-06-26 08:09:00+00:00,18,1.3245190757515957e-06,1.3525037729777978e-06,2.798471321341367e-08,False,0.1-0.8nm
2026-06-26 08:10:00+00:00,18,2.0841333991938882e-08,5.104472222683398e-08,3.02033882348951e-08,True,0.05-0.4nm
2026-06-26 08:10:00+00:00,18,1.317338387707423e-06,1.3455851330945734e-06,2.8246695649158937e-08,False,0.1-0.8nm
2026-06-26 08:11:00+00:00,18,1.9818790164549682e-08,5.160051941288657e-08,3.178173102469373e-08,True,0.05-0.4nm
2026-06-26 08:11:00+00:00,18,1.2927771422255319e-06,1.3223486803326523e-06,2.9571523896265717e-08,False,0.1-0.8nm
2026-06-26 08:12:00+00:00,18,1.6984968098654463e-08,4.892660498967416e-08,3.194163866737654e-08,True,0.05-0.4nm
2026-06-26 08:12:00+00:00,18,1.2732931509162881e-06,1.3026658507442335e-06,2.9372648313596983e-08,False,0.1-0.8nm
2026-06-26 08:13:00+00:00,18,1.8368156773362898e-08,4.869122349759891e-08,3.0323064947879175e-08,True,0.05-0.4nm
2026-06-26 08:13:00+00:00,18,1.2546041716632317e-06,1.2837086842409917e-06,2.910454810489682e-08,False,0.1-0.8nm
2026-06-26 08:14:00+00:00,18,1.6674276182016e-08,4.841500356178585e-08,3.174072915612669e-08,True,0.05-0.4nm
2026-06-26 08:14:00+00:00,18,1.2404192375470302e-06,1.26922736853885e-06,2.8808139873603977e-08,False,0.1-0.8nm
2026-06-26 08:15:00+00:00,18,1.2287594017834635e-06,1.258086285815807e-06,2.9326887585057193e-08,False,0.1-0.8nm
2026-06-26 08:15:00+00:00,18,1.6438271188690123e-08,4.783842655342596e-08,3.140015536473584e-08,True,0.05-0.4nm
2026-06-26 08:16:00+00:00,18,1.9252567540206655e-08,4.946187104337696e-08,3.0209303503170304e-08,True,0.05-0.4nm
2026-06-26 08:16:00+00:00,18,1.2184195838926826e-06,1.2482197462304612e-06,2.9800128586998653e-08,False,0.1-0.8nm
2026-06-26 08:17:00+00:00,18,1.825012141409843e-08,4.936495656693296e-08,3.111483337647769e-08,True,0.05-0.4nm
2026-06-26 08:17:00+00:00,18,1.2079990483471192e-06,1.2371406228339765e-06,2.9141569157786762e-08,False,0.1-0.8nm
2026-06-26 08:18:00+00:00,18,1.801922167032899e-08,4.8433857813279246e-08,3.041463614295026e-08,True,0.05-0.4nm
2026-06-26 08:18:00+00:00,18,1.2058545735271764e-06,1.2351420082268305e-06,2.9287422265156238e-08,False,0.1-0.8nm
2026-06-26 08:19:00+00:00,18,1.2065830787832965e-06,1.2355889111859142e-06,2.9005880364252334e-08,False,0.1-0.8nm
2026-06-26 08:19:00+00:00,18,1.7045239886215313e-08,4.792177321633062e-08,3.087653510647215e-08,True,0.05-0.4nm
2026-06-26 08:20:00+00:00,18,1.202747398565407e-06,1.2318240578679251e-06,2.9076705487796062e-08,False,0.1-0.8nm
2026-06-26 08:20:00+00:00,18,1.812978567272694e-08,4.895098726365177e-08,3.082120159092483e-08,True,0.05-0.4nm
2026-06-26 08:21:00+00:00,18,1.606914601381959e-08,4.8059042967452115e-08,3.1989898729989363e-08,True,0.05-0.4nm
2026-06-26 08:21:00+00:00,18,1.1989462791461847e-06,1.228211999659834e-06,2.9265716960935606e-08,False,0.1-0.8nm
2026-06-26 08:22:00+00:00,18,1.7492673975993966e-08,4.835820277548919e-08,3.086552879949522e-08,True,0.05-0.4nm
2026-06-26 08:22:00+00:00,18,1.190612351820164e-06,1.2197626801935257e-06,2.915033725514604e-08,False,0.1-0.8nm
2026-06-26 08:23:00+00:00,18,1.835781127113023e-08,4.8142389630356774e-08,2.9784580135583383e-08,True,0.05-0.4nm
2026-06-26 08:23:00+00:00,18,1.1885100548170158e-06,1.2179177701909794e-06,2.9407718926677262e-08,False,0.1-0.8nm
2026-06-26 08:24:00+00:00,18,1.7723815304293566e-08,4.798050312615487e-08,3.0256689598218145e-08,True,0.05-0.4nm
2026-06-26 08:24:00+00:00,18,1.1924869340873556e-06,1.2216202094350592e-06,2.9133216727927902e-08,False,0.1-0.8nm
2026-06-26 08:25:00+00:00,18,1.198300537907926e-06,1.2276424286028487e-06,2.934191201120484e-08,False,0.1-0.8nm
2026-06-26 08:25:00+00:00,18,1.8612698937658934e-08,4.9311033478716126e-08,3.069833454105719e-08,True,0.05-0.4nm
2026-06-26 08:26:00+00:00,18,2.0941545386676808e-08,5.188682905554742e-08,3.0945283668870616e-08,True,0.05-0.4nm
2026-06-26 08:26:00+00:00,18,1.2017883364023874e-06,1.2312306125750183e-06,2.9442336568763494e-08,False,0.1-0.8nm
2026-06-26 08:27:00+00:00,18,1.940665939059727e-08,5.044004680598846e-08,3.103338741539119e-08,True,0.05-0.4nm
2026-06-26 08:27:00+00:00,18,1.204425416290178e-06,1.2337318366917316e-06,2.9306384874416835e-08,False,0.1-0.8nm
2026-06-26 08:28:00+00:00,18,1.835823226770117e-08,4.992580215912312e-08,3.1567569891421954e-08,True,0.05-0.4nm
2026-06-26 08:28:00+00:00,18,1.2024095212836983e-06,1.2318974995650933e-06,2.9488035124813905e-08,False,0.1-0.8nm
2026-06-26 08:29:00+00:00,18,1.836231255936127e-08,4.9252069089789074e-08,3.0889754754070964e-08,True,0.05-0.4nm
2026-06-26 08:29:00+00:00,18,1.2001328286714852e-06,1.229419581250113e-06,2.9286754354984623e-08,False,0.1-0.8nm
2026-06-26 08:30:00+00:00,18,1.2003204119537259e-06,1.2291621942495112e-06,2.884177696671486e-08,False,0.1-0.8nm
2026-06-26 08:30:00+00:00,18,1.556448481210282e-08,4.554629740027849e-08,2.998181258817567e-08,True,0.05-0.4nm
2026-06-26 08:31:00+00:00,18,1.5791879803828124e-08,4.487376514816788e-08,2.9081885344339753e-08,True,0.05-0.4nm
2026-06-26 08:31:00+00:00,18,1.2035845884383889e-06,1.2321088433964178e-06,2.8524230089033153e-08,False,0.1-0.8nm
2026-06-26 08:32:00+00:00,18,1.6216256781831362e-08,4.7291035087937416e-08,3.1074780082462894e-08,True,0.05-0.4nm
2026-06-26 08:32:00+00:00,18,1.2091959433746524e-06,1.238011464010924e-06,2.881541938393184e-08,False,0.1-0.8nm
2026-06-26 08:33:00+00:00,18,1.6612846209795862e-08,4.901595929140967e-08,3.240311485797065e-08,True,0.05-0.4nm
2026-06-26 08:33:00+00:00,18,1.2125344710511854e-06,1.2414253660608665e-06,2.8890898562394796e-08,False,0.1-0.8nm
2026-06-26 08:34:00+00:00,18,1.6095839328045258e-08,4.7606647513021016e-08,3.151080818497576e-08,True,0.05-0.4nm
2026-06-26 08:34:00+00:00,18,1.2100040294171777e-06,1.239085577253718e-06,2.9081492769478245e-08,False,0.1-0.8nm
2026-06-26 08:35:00+00:00,18,1.2046233450746513e-06,1.2328462162258802e-06,2.822284805858999e-08,False,0.1-0.8nm
2026-06-26 08:35:00+00:00,18,1.6916755996021493e-08,4.566759059798642e-08,2.8750834601964925e-08,True,0.05-0.4nm
2026-06-26 08:36:00+00:00,18,1.6861843477045113e-08,4.3426741314078754e-08,2.656489783703364e-08,True,0.05-0.4nm
2026-06-26 08:36:00+00:00,18,1.1984980119450483e-06,1.2264744100320968e-06,2.797632703277486e-08,False,0.1-0.8nm
2026-06-26 08:37:00+00:00,18,1.6045650141904844e-08,4.431420919104312e-08,2.8268559049138275e-08,True,0.05-0.4nm
2026-06-26 08:37:00+00:00,18,1.1937844419662724e-06,1.2214360367579502e-06,2.7651637424241926e-08,False,0.1-0.8nm
2026-06-26 08:38:00+00:00,18,1.5857560597964948e-08,4.4953505806688554e-08,2.9095945208723606e-08,True,0.05-0.4nm
2026-06-26 08:38:00+00:00,18,1.1941126558667747e-06,1.2206542123749387e-06,2.6541513875599776e-08,False,0.1-0.8nm
2026-06-26 08:39:00+00:00,18,1.603342525413609e-08,4.285232790834925e-08,2.6818900877856322e-08,True,0.05-0.4nm
2026-06-26 08:39:00+00:00,18,1.191344949802442e-06,1.217708017975383e-06,2.636302376402e-08,False,0.1-0.8nm
2026-06-26 08:40:00+00:00,18,1.7004692764999163e-08,4.241637796553732e-08,2.541168520053816e-08,True,0.05-0.4nm
